0.0,0.0,0.9831987320883254,0.016801267911674644,0.6455000042915344,-0.0299881249666214,0.335682213306427,-4.0531160649948106e-09,3.0,0.35285285115242004
0.0,0.0,0.9868073906700657,0.013192609329934194,0.07050000131130219,-0.45045632123947144,0.3268670439720154,-4.0531160649948106e-09,3.0,0.10031847655773163
0.0,0.0,0.9804945218966636,0.019505478103336416,0.2994999885559082,-0.09973838925361633,0.3013482689857483,-4.0531160649948106e-09,3.0,0.6215847134590149
0.0,0.0,0.9810987087724201,0.018901291227579848,0.43700000643730164,-0.019893113523721695,0.00013398037117440253,-4.0531160649948106e-09,3.0,0.2665165066719055
1.0,1.0,0.42229896656862426,0.5777010334313758,0.1054999977350235,0.11473429948091507,0.21511372923851013,1.0,3.0,0.7966457009315491
0.0,0.0,0.9923597537322912,0.007640246267708754,0.34174999594688416,-0.38983049988746643,0.508296012878418,-4.0531160649948106e-09,2.0,0.03184713050723076
0.0,0.0,0.9818186040701707,0.018181395929829286,1.4874385279028957e-08,-6.001209529316043e-10,0.0002652894181665033,-4.0531160649948106e-09,3.0,0.25
0.0,0.0,0.9938833198672126,0.006116680132787481,0.30000001192092896,0.4836309254169464,0.051410261541604996,-4.0531160649948106e-09,2.0,0.0830078125
0.0,0.0,0.9999943485301686,5.651469831467399e-06,1.0,0.9999999403953552,0.5280330181121826,-4.0531160649948106e-09,3.0,0.08192090690135956
0.0,0.0,0.9864629834021118,0.01353701659788819,0.03824999928474426,0.1764119565486908,0.013879168778657913,-4.0531160649948106e-09,2.0,0.040287744253873825
0.0,0.0,0.9867189824773649,0.013281017522635124,0.22949999570846558,0.47085335850715637,0.009237978607416153,-4.0531160649948106e-09,2.0,0.36975717544555664
0.0,0.0,0.9813875620722337,0.018612437927766356,0.12825000286102295,-0.009062499739229679,0.00010575757187325507,-4.0531160649948106e-09,3.0,0.28547438979148865
0.0,0.0,0.9883801642113181,0.011619835788681964,0.4257499873638153,0.47235575318336487,0.5000003576278687,1.0,2.0,0.2759381830692291
0.0,0.0,0.9999929240350268,7.0759649732729915e-06,1.0,0.9999999403953552,0.37593507766723633,-4.0531160649948106e-09,3.0,0.059322040528059006
0.0,0.0,0.9885228604011232,0.011477139598876737,0.28325000405311584,-0.2846517860889435,0.7993461489677429,-4.0531160649948106e-09,2.0,0.3490259647369385
0.0,0.0,0.9875768421678554,0.012423157832144567,0.023499995470046997,0.3417603075504303,0.008285332471132278,-4.0531160649948106e-09,3.0,0.6840513944625854
0.0,0.0,0.9972794492914305,0.002720550708569409,0.2847500145435333,0.5306388735771179,0.00032537090010009706,-4.0531160649948106e-09,2.0,0.023885350674390793
0.0,0.0,0.9838011549966383,0.016198845003361745,1.0,0.9999999403953552,0.5530063509941101,-4.0531160649948106e-09,3.0,0.801694929599762
0.0,0.0,0.9850690738216716,0.014930926178328315,-0.28575000166893005,-0.17079530656337738,0.12123911082744598,-4.0531160649948106e-09,2.0,0.023885350674390793
0.0,0.0,0.9958232540930911,0.0041767459069089775,-0.17149999737739563,-0.37931033968925476,0.8522990345954895,-4.0531160649948106e-09,3.0,0.36973947286605835
0.0,0.0,0.9832459642715452,0.01675403572845495,0.24574999511241913,-0.39276403188705444,0.015707094222307205,-4.0531160649948106e-09,3.0,0.09156051278114319
0.0,0.0,0.9999862972374414,1.3702762558636955e-05,1.0,0.9999999403953552,0.40828368067741394,1.0,3.0,0.20762711763381958
0.0,0.0,0.9018158931586925,0.09818410684130773,0.16875000298023224,0.4674574136734009,0.03844108060002327,1.0,3.0,0.517120897769928
1.0,1.0,0.6058333115090997,0.3941666884909005,-0.008249983191490173,0.08620689809322357,0.041824836283922195,1.0,3.0,0.6120129823684692
0.0,0.0,0.9821935515961838,0.017806448403816077,0.1185000017285347,-0.3843750059604645,0.0010856430744752288,-4.0531160649948106e-09,2.0,0.22670024633407593
0.0,0.0,0.9720769601227292,0.027923039877270902,0.36625000834465027,0.41430819034576416,0.16540999710559845,-4.0531160649948106e-09,3.0,0.9409888386726379
0.0,0.0,0.9999985096480445,1.4903519554190537e-06,1.0,0.9999999403953552,0.783132016658783,-4.0531160649948106e-09,2.0,0.2118644118309021
1.0,1.0,0.24667584672143497,0.753324153278565,0.3569999933242798,0.11805101484060287,0.561470091342926,1.0,3.0,0.8258196711540222
1.0,1.0,0.6058829240694523,0.39411707593054784,0.07750000059604645,0.0918898805975914,0.9069573879241943,1.0,3.0,0.564453125
0.0,0.0,0.9813187403031095,0.01868125969689048,0.006249979138374329,-0.359747052192688,1.568654624861665e-06,-4.0531160649948106e-09,3.0,0.24169921875
0.0,0.0,0.9996595290759624,0.000340470924037554,-0.07699999213218689,-0.3939732015132904,0.9947580099105835,-4.0531160649948106e-09,2.0,0.024414073675870895
0.0,0.0,0.9943742174539114,0.00562578254608855,0.43299999833106995,0.11561661958694458,0.6630103588104248,1.0,3.0,0.03238866850733757
0.0,0.0,0.9954394686726904,0.0045605313273096165,-0.43299996852874756,-0.4695196747779846,2.1849135009688325e-05,1.0,2.0,0.06012023612856865
0.0,0.0,0.994147829179131,0.005852170820869005,0.34950000047683716,0.1569005399942398,0.9971679449081421,-4.0531160649948106e-09,2.0,0.045632343739271164
1.0,1.0,0.40704936739760916,0.5929506326023909,0.5005000233650208,0.058417998254299164,0.39149102568626404,1.0,3.0,1.0
0.0,0.0,0.9829602734685193,0.017039726531480635,-0.132999986410141,-0.3722109794616699,0.19478820264339447,-4.0531160649948106e-09,3.0,0.2800324559211731
0.0,0.0,0.999657629906883,0.0003423700931170212,-0.11024999618530273,-0.18928295373916626,0.4123278856277466,-4.0531160649948106e-09,6.0,0.2869766652584076
0.0,0.0,0.9874173814089144,0.012582618591085554,0.40849998593330383,0.2785665988922119,0.0010326694464311004,1.0,2.0,0.03246752545237541
0.0,0.0,0.96831349129063,0.031686508709370065,0.14650000631809235,0.0033806629944592714,0.06295884400606155,1.0,3.0,0.2564935088157654
0.0,0.0,0.9818787498540618,0.018121250145938284,0.4259999990463257,-0.007812500931322575,0.21121308207511902,-4.0531160649948106e-09,3.0,0.39798489212989807
0.0,0.0,0.9811943669393883,0.018805633060611702,0.07050000131130219,-0.2925724685192108,0.013535920530557632,1.0,4.0,0.6025756001472473
0.0,0.0,0.9829705507864149,0.017029449213585048,-0.14399999380111694,-0.3785659074783325,0.018303457647562027,-4.0531160649948106e-09,3.0,0.27151238918304443
0.0,0.0,0.982365447051046,0.017634552948953986,1.4874385279028957e-08,-6.001209529316043e-10,0.006337587255984545,-4.0531160649948106e-09,3.0,0.32199546694755554
0.0,0.0,0.9894078397150484,0.010592160284951567,0.06000000238418579,-0.4107142984867096,0.17701813578605652,-4.0531160649948106e-09,2.0,0.039062511175870895
0.0,0.0,0.9842038464964498,0.015796153503550382,-0.2630000114440918,-0.0316166877746582,0.0024054835084825754,-4.0531160649948106e-09,2.0,0.0437898151576519
0.0,0.0,0.9697426149380295,0.03025738506197049,0.11599999666213989,0.3408816456794739,0.18102490901947021,-4.0531160649948106e-09,3.0,0.74842768907547
0.0,0.0,0.9830335039987542,0.016966496001245675,-0.006749987602233887,-0.3746921420097351,0.07581008225679398,-4.0531160649948106e-09,3.0,0.34569138288497925
0.0,0.0,0.9997356711356202,0.000264328864379929,0.027250006794929504,-0.15201899409294128,0.383811354637146,-4.0531160649948106e-09,6.0,0.43168169260025024
0.0,0.0,0.9915721908054923,0.00842780919450762,-0.25999999046325684,-0.023920267820358276,0.11731600016355515,1.0,2.0,0.15611512959003448
0.0,0.0,0.9899949879050487,0.010005012094951261,-0.2694999873638153,-0.11395348608493805,0.666574239730835,-4.0531160649948106e-09,3.0,0.047002386301755905
0.0,0.0,0.9986737739130479,0.0013262260869520881,0.10225000232458115,-0.4235880374908447,0.9999970197677612,-4.0531160649948106e-09,2.0,0.3424460291862488
0.0,0.0,0.9905530249558825,0.00944697504411749,0.04475000500679016,0.4797128438949585,0.0008512179483659565,-4.0531160649948106e-09,2.0,0.17573696374893188
0.0,0.0,0.995320832532849,0.004679167467150971,0.856249988079071,-0.4035035967826843,0.4352831542491913,-4.0531160649948106e-09,2.0,0.03378377482295036
0.0,0.0,0.9927919655434608,0.007208034456539171,-0.14875000715255737,-0.4305647909641266,2.2541080397786573e-06,-4.0531160649948106e-09,3.0,0.5505995154380798
0.0,1.0,0.44025499768377846,0.5597450023162214,0.07450000941753387,-0.12192118167877197,0.4161837697029114,-4.0531160649948106e-09,3.0,1.0
0.0,0.0,0.9892119044227252,0.010788095577274726,-0.24524998664855957,0.08803986757993698,0.27099496126174927,1.0,2.0,0.22158274054527283
0.0,0.0,0.9984780201071208,0.0015219798928792247,0.7282500267028809,0.47062501311302185,0.025096047669649124,1.0,2.0,0.32115867733955383
0.0,0.0,0.9905588320244485,0.009441167975551576,0.7329999804496765,-0.29227495193481445,0.5492534637451172,-4.0531160649948106e-09,2.0,0.5083857178688049
0.0,0.0,0.9827018637913223,0.017298136208677643,-0.08625000715255737,-0.46932321786880493,0.0012966584181413054,-4.0531160649948106e-09,2.0,0.13827434182167053
0.0,0.0,0.9820121997337139,0.017987800266286103,-0.13349997997283936,-0.1554817259311676,0.329604834318161,-4.0531160649948106e-09,3.0,0.5103117227554321
0.0,0.0,0.9594429673992041,0.040557032600795836,0.030000001192092896,0.3345983624458313,0.00016671822231728584,1.0,2.0,0.5254424810409546
0.0,0.0,0.9818668895555274,0.018133110444472685,1.4874385279028957e-08,-6.001209529316043e-10,0.0004585872811730951,-4.0531160649948106e-09,3.0,0.25660377740859985
0.0,0.0,0.9872193554655743,0.012780644534425805,0.08874999731779099,-0.3075000047683716,0.11763875931501389,-4.0531160649948106e-09,3.0,0.7304785847663879
0.0,0.0,0.9821447946521347,0.017855205347865253,0.6007500290870667,-0.01262019295245409,0.00020872459572274238,-4.0531160649948106e-09,3.0,0.3016924262046814
0.0,0.0,0.9827192787655505,0.017280721234449528,0.11524999886751175,-0.387773722410202,0.009737540036439896,-4.0531160649948106e-09,2.0,0.18867924809455872
0.0,0.0,0.9898399352113185,0.010160064788681552,-0.018999993801116943,-0.42601045966148376,0.029381711035966873,1.0,3.0,0.14596602320671082
0.0,0.0,0.9827402024923381,0.01725979750766179,1.4874385279028957e-08,-6.001209529316043e-10,0.026004616171121597,-4.0531160649948106e-09,3.0,0.39042821526527405
0.0,0.0,0.9873838481628667,0.01261615183713329,0.3440000116825104,-0.0817694365978241,0.008718881756067276,-4.0531160649948106e-09,2.0,1.0
0.0,0.0,0.9957220307384677,0.004277969261532239,0.06050000339746475,-0.48671096563339233,0.48876622319221497,-4.0531160649948106e-09,2.0,0.03021584078669548
